Kunde;customname;customform;name;fieldobjectid;fieldparentid;fieldparenttype;elementtype;fieldtype;blocktype;specialtype;fieldrelation;fieldlabel;language
ipw;form2368959;2368959;Potentialevurdering - OmsÃ¦tning;2368960;;customform;field;string;;;;OmsÃ¦tning;DA
ipw;form2350590;2350590;Potentialevurdering;2369000;2350863;customformelement;field;string;;;;Potentiale;DA
ipw;form2312466;2312466;un tester stadier;2369298;;customform;block;;layout_fieldset;;;Sort kaffe;DA
ipw;form1196047;1196047;SikkerhedshÃ¦ndelse;2380498;;customform;special;;;createdby;;Oprettet af;DA
ipw;form1196047;1196047;SikkerhedshÃ¦ndelse;2380507;;customform;special;;;created;;Oprettet;DA
ipw;form2380538;2380538;Offboarding - Opgaver;2380539;;customform;field;string;;;;Beskrivelse;DA
ipw;form2380533;2380533;Offboarding - Orientering med JHA;2380554;;customform;field;relation;;;form1806611;Medarbejdernavn;DA
ipw;form1806611;1806611;Offboarding - HR;2380555;;customform;field;string;;;;Medarbejdernavn;DA
ipw;form2380533;2380533;Offboarding - Orientering med JHA;2380578;;customform;field;inline;;;form2380538;Opgaver;DA
ipw;form2380538;2380538;Offboarding - Opgaver;2380582;;customform;field;relation;;;form1806224;Type;DA
ipw;form2380538;2380538;Offboarding - Opgaver;2380583;;customform;field;integer;;;;Sortering;DA
ipw;form2380538;2380538;Offboarding - Opgaver;2380584;;customform;field;confirmcheckbox;;;;UdfÃ¸rt;DA
ipw;form2380538;2380538;Offboarding - Opgaver;2380585;;customform;field;string;;;;Kommentar;DA
ipw;form2380534;2380534;Offboarding - NÃ¦rmeste leder;2380598;;customform;field;relation;;;form1806611;Medarbejdernavn;DA
ipw;form2380534;2380534;Offboarding - NÃ¦rmeste leder;2380602;;customform;field;userrelation;;;;VÃ¦lg nÃ¦rmeste leder;DA
ipw;form2380534;2380534;Offboarding - NÃ¦rmeste leder;2380612;;customform;special;;;responsible;;Ansvarlig;DA
ipw;form2380534;2380534;Offboarding - NÃ¦rmeste leder;2380617;;customform;field;inline;;;form2380538;Opgaver;DA
ipw;form2380536;2380536;Offboarding - Sidste arbejdsdag v/ JHA;2380655;;customform;field;relation;;;form1806611;Medarbejdernavn;DA
ipw;form2380536;2380536;Offboarding - Sidste arbejdsdag v/ JHA;2380663;;customform;field;inline;;;form2380538;Opgaver;DA
ipw;form2380672;2380672;Offboarding - Efter sidste arbejdsdag (JHA);2380676;;customform;field;relation;;;form1806611;Medarbejdernavn;DA
ipw;form2380672;2380672;Offboarding - Efter sidste arbejdsdag (JHA);2380700;;customform;field;inline;;;form2380538;Opgaver;DA
ipw;form2384829;2384829;BÃ¦redygtighed - SpÃ¸rgeskema til virksomheder;2384830;;customform;block;;layout_fieldset;;;Information;DA
ipw;form2384829;2384829;BÃ¦redygtighed - SpÃ¸rgeskema til virksomheder;2384831;;customform;block;;layout_fieldset;;;SpÃ¸rgsmÃ¥l;DA
ipw;form2384829;2384829;BÃ¦redygtighed - SpÃ¸rgeskema til virksomheder;2384832;;customform;block;;layout_fieldset;;;Konklusion;DA
ipw;form2384829;2384829;BÃ¦redygtighed - SpÃ¸rgeskema til virksomheder;2384833;2384830;customformelement;field;listselect;;;company;Virksomhed;DA
ipw;form2384829;2384829;BÃ¦redygtighed - SpÃ¸rgeskema til virksomheder;2384834;2384830;customformelement;field;date;;;;Dato for samtale;DA
ipw;form2384829;2384829;BÃ¦redygtighed - SpÃ¸rgeskema til virksomheder;2384837;2384831;customformelement;field;inline;;;form2384838;SpÃ¸rgsmÃ¥l;DA
ipw;form2384829;2384829;BÃ¦redygtighed - SpÃ¸rgeskema til virksomheder;2384868;2384830;customformelement;field;string;;;;Virksomhedsnavn;DA
ipw;form2384838;2384838;BÃ¦redygtighed - SpÃ¸rgsmÃ¥l;2384839;;customform;field;string;;;;SpÃ¸rgsmÃ¥l;DA
ipw;form2384838;2384838;BÃ¦redygtighed - SpÃ¸rgsmÃ¥l;2384843;;customform;field;text;;;;Kommentar;DA
ipw;form2384838;2384838;BÃ¦redygtighed - SpÃ¸rgsmÃ¥l;2384846;;customform;field;confirmcheckbox;;;;UdfÃ¸rt;DA
ipw;form2384829;2384829;BÃ¦redygtighed - SpÃ¸rgeskema til virksomheder;2384847;2384832;customformelement;field;text;;;;Konklusion pÃ¥ opkald;DA
ipw;form2384829;2384829;BÃ¦redygtighed - SpÃ¸rgeskema til virksomheder;2384848;2384832;customformelement;field;radiobutton;;;;Vurdering;DA
ipw;form2384829;2384829;BÃ¦redygtighed - SpÃ¸rgeskema til virksomheder;2384865;2384830;customformelement;field;userrelation;;;;Ansvarlig;DA
ipw;form2386175;2386175;Risikovurdering;2386176;;customform;block;;layout_fieldset;;;Risikovurdering;DA
ipw;form2386175;2386175;Risikovurdering;2386177;2386176;customformelement;field;relation;;;form4129;Informationsaktiv;DA
ipw;form2386175;2386175;Risikovurdering;2386178;2386176;customformelement;field;text;;;;Risikoscenarie;DA
ipw;form2386175;2386175;Risikovurdering;2386179;2386345;customformelement;field;riskmatrix;;;;Uforanstaltet vurdering;DA
ipw;form2386175;2386175;Risikovurdering;2386253;2386341;customformelement;field;riskmatrix;;;;Foranstaltet vurdering;DA
ipw;form2386255;2386255;Risikoforanstaltninger;2386256;;customform;field;text;;;;Tekst;DA
ipw;form2386175;2386175;Risikovurdering;2386258;2386345;customformelement;field;text;;;;Hvad forventer vi der sker, hvis hÃ¦ndelsen bliver til virkelighed?;DA
ipw;form2386175;2386175;Risikovurdering;2386259;2386345;customformelement;field;text;;;;Hvad er de direkte Ã¸konomiske konsekvenser, hvis hÃ¦ndelsen bliver til virkelighed?;DA
ipw;form2386255;2386255;Risikoforanstaltninger;2386261;2570314;customformelement;field;text;;;;Kommentar;DA
ipw;form2386325;2386325;Risikovurderingstype;2386326;;customform;field;string;;;;Type;DA
ipw;form2386175;2386175;Risikovurdering;2386331;2386176;customformelement;field;relation;;;form2386325;Type;DA
ipw;form2386175;2386175;Risikovurdering;2386341;;customform;block;;layout_fieldset;;;Foranstaltninger;DA
ipw;form2386175;2386175;Risikovurdering;2386345;;customform;block;;layout_fieldset;;;Uforanstaltet vurdering;DA
ipw;form10274;2386659;Intern IT Support;2386660;;customform;block;;layout_fieldset;;;Stamdata;DA
ipw;form10274;2386659;Intern IT Support;2386661;2386660;customformelement;field;autonum;;;;Nummer;DA
ipw;form10274;2386659;Intern IT Support;2386662;2386660;customformelement;special;;;createdby;;Oprettet af;DA
ipw;form10274;2386659;Intern IT Support;2386663;2386660;customformelement;special;;;created;;Oprettet d.;DA
ipw;form10274;2386659;Intern IT Support;2386664;2386660;customformelement;special;;;responsible;;Ansvarlig behandler;DA
ipw;form10274;2386659;Intern IT Support;2386665;;customform;block;;layout_fieldset;;;Oprettelse;DA
ipw;form10274;2386659;Intern IT Support;2386666;2386665;customformelement;special;;;layout_text;;Opret Ã©n henvendelse pr. problem/spÃ¸rgsmÃ¥l.;DA
ipw;form10274;2386659;Intern IT Support;2386667;2386665;customformelement;special;;;layout_text;;Hvis fejlen er akut bedes du skrive i #intern-support pÃ¥ slack.;DA
ipw;form10274;2386659;Intern IT Support;2386668;2386665;customformelement;field;url;;;;Link til #intern-support;DA
ipw;form10274;2386659;Intern IT Support;2386669;2386665;customformelement;special;;;layout_linebreak;;Blank linje;DA
ipw;form10274;2386659;Intern IT Support;2386670;2386665;customformelement;field;radiobutton;;;;Type af henvendelse;DA
ipw;form10274;2386659;Intern IT Support;2386674;2386665;customformelement;field;string;;;;Uddybning;DA
ipw;form10274;2386659;Intern IT Support;2386675;2386665;customformelement;field;combo;;;;Kritikalitet;DA
ipw;form10274;2386659;Intern IT Support;2386676;2386665;customformelement;field;combo;;;;Henvendelsestype;DA
ipw;form10274;2386659;Intern IT Support;2386680;2386665;customformelement;field;combo_multiple;;;;Hvilke programmer oplever du fejl med eller mangler du?;DA
ipw;form10274;2386659;Intern IT Support;2386683;2386665;customformelement;field;string;;;;Ikke listede programmer;DA
ipw;form10274;2386659;Intern IT Support;2386684;2386665;customformelement;field;string;;;;Overskrift;DA
ipw;form10274;2386659;Intern IT Support;2386685;2386665;customformelement;field;text;;;;Beskrivelse af henvendelse;DA
ipw;form10274;2386659;Intern IT Support;2386686;2386665;customformelement;field;text;;;;Hvad har du selv gjort for at lÃ¸se fejlen?;DA
ipw;form10274;2386659;Intern IT Support;2386687;2386665;customformelement;field;attachfile;;;;Screenshots / Bilag;DA
ipw;form10274;2386659;Intern IT Support;2386688;2386665;customformelement;field;radiobutton;;;;Har du brug for at booke en session til gennemgang?;DA
ipw;form10274;2386659;Intern IT Support;2386691;2386665;customformelement;field;radiobutton;;;;MÃ¸deform;DA
ipw;form10274;2386659;Intern IT Support;2386695;2444299;customformelement;field;url;;;;Link til fysisk mÃ¸debooking i kalender;DA
ipw;form10274;2386659;Intern IT Support;2386696;2444299;customformelement;field;url;;;;Link til Teams/online mÃ¸debooking i kalender;DA
ipw;form10274;2386659;Intern IT Support;2386697;2386665;customformelement;field;userrelation;;;;Valg af behandler;DA
ipw;form10274;2386659;Intern IT Support;2386698;;customform;block;;layout_fieldset;;;Behandling;DA
ipw;form10274;2386659;Intern IT Support;2386699;2386698;customformelement;field;date;;;;Booket d.;DA
ipw;form10274;2386659;Intern IT Support;2386700;2386698;customformelement;field;confirmcheckbox;;;;GennemgÃ¥et med opretter;DA
ipw;form10274;2386659;Intern IT Support;2386702;2444299;customformelement;special;;;layout_buttonupload;;Bilag_udgÃ¥et;DA
ipw;form10274;2386659;Intern IT Support;2386703;2444299;customformelement;field;text;;;;LÃ¸sning;DA
ipw;form1858414;1858414;Esbens hygge formular;2403272;;customform;field;date;;;;test;DA
ipw;form1600633;1600633;Test bandit;2407819;;customform;field;date;;;;Dato beregnet;DA
ipw;form1600633;1600633;Test bandit;2407826;;customform;field;integer;;;;Interval til datoberegning;DA
ipw;form1600633;1600633;Test bandit;2407841;;customform;field;date;;;;UdfÃ¸rt dato;DA
ipw;form1654140;1654140;Audit;2408514;2253532;customformelement;field;autonum;;;;Nr.;DA
ipw;form2368959;2368959;Potentialevurdering - OmsÃ¦tning;2409185;;customform;field;string;;;;Potentiale;DA
ipw;form2368959;2368959;Potentialevurdering - OmsÃ¦tning;2409506;;customform;field;string;;;;Sortering;DA
ipw;form2412846;2412846;Statement of Applicability documentation SOA;2412847;;customform;field;text;;;;Kommentar;DA
ipw;form2412846;2412846;Statement of Applicability documentation SOA;2412848;;customform;field;listselect;;;document;Dokument;DA
ipw;form2412846;2412846;Statement of Applicability documentation SOA;2412850;;customform;field;url;;;;Ressource;DA
ipw;form1359330;1359330;Statement of Applicability SOA;2412851;2591553;customformelement;field;inline;;;form2412846;Dokumentation;DA
ipw;form2253424;2253424;Findings;2412856;2412860;customformelement;field;relation;;;form1359330;SOA;DA
ipw;form2253424;2253424;Findings;2412860;;customform;block;;layout_fieldset;;;Kilde;DA
ipw;form2350590;2350590;Potentialevurdering;2417036;2352893;customformelement;special;;;changed;;Ã†ndret d.;DA
ipw;form2350590;2350590;Potentialevurdering;2417042;2352893;customformelement;special;;;changedby;;Ã†ndret af;DA
ipw;form2350590;2350590;Potentialevurdering;2417057;2350863;customformelement;field;decimal;;;;Vareoms 365d;DA
ipw;form2350590;2350590;Potentialevurdering;2417081;2352893;customformelement;field;userrelation;;;;Ansvarlig;DA
ipw;form2350590;2350590;Potentialevurdering;2417146;2350863;customformelement;field;date;;;;Vurderet d.;DA
ipw;form2350590;2350590;Potentialevurdering;2417159;2350863;customformelement;field;date;;;;Genvurderes d.;DA
ipw;form2368959;2368959;Potentialevurdering - OmsÃ¦tning;2417166;;customform;field;integer;;;;Antal mÃ¥neder fÃ¸r genvurdering;DA
ipw;form2421554;2421554;LeverandÃ¸revaluering niveau;2421555;;customform;field;string;;;;Niveau;DA
ipw;form2421554;2421554;LeverandÃ¸revaluering niveau;2421557;;customform;field;colorpicker;;;;Farve;DA
ipw;form2421554;2421554;LeverandÃ¸revaluering niveau;2421558;;customform;field;decimal;;;;SortCol;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2421566;2421798;customformelement;field;relation;;;form2421554;Aftaleevaluering;DA
ipw;form2421590;2421590;LeverandÃ¸revalueringer;2421591;;customform;field;text;;;;Kommentar;DA
ipw;form2421590;2421590;LeverandÃ¸revalueringer;2421592;;customform;field;date;;;;Dato for evaluering;DA
ipw;form2421590;2421590;LeverandÃ¸revalueringer;2421593;;customform;field;relation;;;form2421554;Evaluering;DA
ipw;form2421590;2421590;LeverandÃ¸revalueringer;2421595;;customform;field;relation;;;form4132;LeverandÃ¸r / databehandlere;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421696;;customform;field;string;;;;Titel;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421754;2421770;customformelement;field;imagethumbattach;;;;Billeder af fejlen 2;DA
ipw;form2421697;2421697;Opgraderings erfaringer - Versioner;2421698;;customform;field;string;;;;Navn;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421702;;customform;field;relation;;;form2421697;Fra version;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421703;;customform;field;relation;;;form2421697;Til version;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421704;2421770;customformelement;field;html;;;;Beskrivelse af fejlen;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421705;2421773;customformelement;field;html;;;;Beskrivelse af lÃ¸sning;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421706;2421770;customformelement;field;imagethumbattach;;;;Billeder af fejlen;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421707;;customform;field;relation_multiple;;;document;Relaterede interne dokumenter;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421723;2421773;customformelement;field;imagethumbattach;;;;Billeder af lÃ¸sningen;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421725;;customform;field;attachfile;;;;Relevante filer;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421727;2421767;customformelement;field;html;;;;Testpunkter;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421755;2421770;customformelement;field;imagethumbattach;;;;Billeder af fejlen 3;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421756;2421773;customformelement;field;imagethumbattach;;;;Billeder af lÃ¸sningen 2;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421757;2421773;customformelement;field;imagethumbattach;;;;Billeder af lÃ¸sningen 3;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421764;2421767;customformelement;field;imagethumbattach;;;;Billeder af testpunkter;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421765;2421767;customformelement;field;imagethumbattach;;;;Billeder af testpunkter 2;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421766;2421767;customformelement;field;imagethumbattach;;;;Billeder af testpunkter 3;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421767;;customform;block;;layout_fieldset;;;Testpunkter;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421770;;customform;block;;layout_fieldset;;;Beskrivelse af fejlen;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2421773;;customform;block;;layout_fieldset;;;Beskrivelse af lÃ¸sning;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2421795;2421798;customformelement;field;date;;;;Evalueringsdato;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2421796;2421798;customformelement;field;date;;;;NÃ¦ste evalueringsdato;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2421797;2421798;customformelement;field;integer;;;;Evalueringsinterval (Ã¥r);DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2421798;;customform;block;;layout_fieldset;;;Evaluering af aftaleopfyldelse;DA
ipw;form1927875;1927875;Azure - UdlÃ¸b af client secret;2422565;2592044;customformelement;field;date;;;;Forventet udlÃ¸bsdato;DA
ipw;form2424131;2424131;Mangelliste Lokaler;2424132;;customform;field;autonum;;;;ID;DA
ipw;form2424131;2424131;Mangelliste Lokaler;2424134;;customform;field;combo;;;;Sal;DA
ipw;form2424131;2424131;Mangelliste Lokaler;2424136;;customform;field;string;;;;Hvor;DA
ipw;form2424131;2424131;Mangelliste Lokaler;2424137;;customform;field;text;;;;Hvad;DA
ipw;form2424131;2424131;Mangelliste Lokaler;2424138;;customform;field;imagethumbattach;;;;Foto 1;DA
ipw;form2424131;2424131;Mangelliste Lokaler;2424180;;customform;field;imagethumbattach;;;;Foto 2;DA
ipw;form2424131;2424131;Mangelliste Lokaler;2424185;;customform;block;;layout_fieldset;;;UdfÃ¸relse;DA
ipw;form2424131;2424131;Mangelliste Lokaler;2424186;2424185;customformelement;field;radiobutton;;;;UdfÃ¸relse;DA
ipw;form2424131;2424131;Mangelliste Lokaler;2424194;2424185;customformelement;field;userrelation;;;;Hvem fixer?;DA
ipw;form2424205;2424205;Mangelliste Lokaler - Eksterne ressourcer;2424206;;customform;field;string;;;;Tekst;DA
ipw;form2424131;2424131;Mangelliste Lokaler;2424218;2424185;customformelement;field;relation;;;form2424205;Hvem bestilles til opgaven?;DA
ipw;form2424131;2424131;Mangelliste Lokaler;2424226;2424185;customformelement;field;string;;;;Angiv Hr . X;DA
ipw;form2424131;2424131;Mangelliste Lokaler;2424229;2424185;customformelement;field;date;;;;Forventet dato;DA
ipw;form2424131;2424131;Mangelliste Lokaler;2424230;2424185;customformelement;field;confirmcheckbox;;;;Arbejdet er bestilt;DA
ipw;form10274;2386659;Intern IT Support;2426148;2386660;customformelement;special;;;state;;Status;DA
ipw;form10274;2386659;Intern IT Support;2426187;2386698;customformelement;field;texthistory;;;;Kommentar;DA
ipw;form2426687;2426687;Server OS;2426688;;customform;field;string;;;;Tekst;DA
ipw;form2426687;2426687;Server OS;2426689;;customform;field;date;;;;End of Life;DA
ipw;form2426687;2426687;Server OS;2426694;;customform;field;url;;;;Evt link;DA
ipw;form2424131;2424131;Mangelliste Lokaler;2426987;;customform;special;;;createdby;;Oprettet af;DA
ipw;form2424131;2424131;Mangelliste Lokaler;2427596;2424185;customformelement;field;text;;;;Kommentar til udfÃ¸relse;DA
ipw;form2253424;2253424;Findings;2429468;2253583;customformelement;field;checkbox;;;;Undlad reminder notifikation;DA
ipw;form2253424;2253424;Findings;2433157;2253583;customformelement;special;;;responsible;;Ansvarlig;DA
ipw;form1600633;1600633;Test bandit;2438803;;customform;field;html;;;;Editor;DA
ipw;form1201835;1201835;Kontraktstyring;2439937;1651875;customformelement;field;checkbox;;;;SÃ¦raftale;DA
ipw;form1201835;1201835;Kontraktstyring;2439943;;customform;field;date;;;;Skal revideres;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2440471;2421798;customformelement;field;text;;;;Kommentar;DA
ipw;form2253424;2253424;Findings;2440703;;customform;block;;layout_fieldset;;;Handlinger og forebyggelse;DA
ipw;form2440707;2440707;Finding type;2440708;;customform;field;string;;;;Type;DA
ipw;form2440723;2440723;Informationsaktiver login type;2440724;;customform;field;string;;;;Type;DA
ipw;form4129;1248442;Informationsaktiver;2440728;;customform;field;relation;;;form2440723;Login metode;DA
ipw;form2253424;2253424;Findings;2440729;2440703;customformelement;field;text;;;;Kommentar;DA
ipw;form2442192;2442192;Potentialevurdering - Dage til genvurdering;2442193;;customform;field;string;;;;Antal dage;DA
ipw;form2440734;2440734;Korrigerende handlinger til findings;2440735;;customform;field;text;;;;Hvad skal gÃ¸res?;DA
ipw;form2440734;2440734;Korrigerende handlinger til findings;2440737;;customform;field;userrelation;;;;Ansvarlig;DA
ipw;form2440734;2440734;Korrigerende handlinger til findings;2440739;;customform;field;checkbox;;;;UdfÃ¸rt;DA
ipw;form2253424;2253424;Findings;2440740;2440703;customformelement;field;inline;;;form2440734;Korrigerende handlinger;DA
ipw;form2253424;2253424;Findings;2440746;2253583;customformelement;field;relation;;;form2440707;Type;DA
ipw;form2350590;2350590;Potentialevurdering;2442205;2350863;customformelement;field;radiobutton;;;;Mulighed for stÃ¸rre projektsalg?;DA
ipw;form2350590;2350590;Potentialevurdering;2442210;2350863;customformelement;field;radiobutton;;;;Mulighed for software salg?;DA
ipw;form2350590;2350590;Potentialevurdering;2442266;2350863;customformelement;field;text;;;;Kommentar;DA
ipw;form2350590;2350590;Potentialevurdering;2442274;2350863;customformelement;field;text;;;;Kommentar;DA
ipw;form10274;2386659;Intern IT Support;2444283;2386698;customformelement;field;attachfile;;;;Bilag;DA
ipw;form10274;2386659;Intern IT Support;2444299;;customform;block;;layout_fieldset;;;UdgÃ¥et felter;DA
ipw;form936826;936826;Opsigelse af lÃ¸sning;2444471;;customform;field;decimal;;;;Angiv Ã¥rlig mistet vÃ¦rdi;DA
ipw;form936826;936826;Opsigelse af lÃ¸sning;2445390;;customform;field;text;;;;Angiv Ã¥rsag til opsigelse;DA
ipw;form1600633;1600633;Test bandit;2445822;;customform;special;;;layout_text;;Rykke ind og gÃ¸r som jeg siger;DA
ipw;form1510717;1510717;Tredjepartskode-licenser;2447362;;customform;field;combo;;;;Type;DA
ipw;form1510717;1510717;Tredjepartskode-licenser;2447394;;customform;field;string;;;;UdgÃ¥r fra version;DA
ipw;form1510717;1510717;Tredjepartskode-licenser;2447409;;customform;field;text;;;;Kendte sikkerhedsissues;DA
ipw;form2450562;2450562;Tjekliste onboarding ny udvikler;2450564;;customform;field;listselect;;;employee;Medarbejder;DA
ipw;form2450562;2450562;Tjekliste onboarding ny udvikler;2450566;;customform;field;confirmcheckbox;;;;OpsÃ¦tning af udviklingsmiljÃ¸;DA
ipw;form2450562;2450562;Tjekliste onboarding ny udvikler;2450567;;customform;field;confirmcheckbox;;;;Opret jira issue;DA
ipw;form2450562;2450562;Tjekliste onboarding ny udvikler;2450568;;customform;field;confirmcheckbox;;;;LÃ¸s jira issue;DA
ipw;form2450562;2450562;Tjekliste onboarding ny udvikler;2450569;;customform;field;confirmcheckbox;;;;Sidemand pÃ¥ en kundeopgave;DA
ipw;form2450562;2450562;Tjekliste onboarding ny udvikler;2450570;;customform;field;confirmcheckbox;;;;Sidemand i support;DA
ipw;form2450562;2450562;Tjekliste onboarding ny udvikler;2450571;;customform;field;confirmcheckbox;;;;LÃ¸s en kundeopgave;DA
ipw;form2450562;2450562;Tjekliste onboarding ny udvikler;2450581;;customform;field;confirmcheckbox;;;;Lav en unittest;DA
ipw;form2450562;2450562;Tjekliste onboarding ny udvikler;2450582;;customform;field;confirmcheckbox;;;;LÃ¸s en supportsag;DA
ipw;form2450562;2450562;Tjekliste onboarding ny udvikler;2450583;;customform;field;confirmcheckbox;;;;Deltaget i erfamÃ¸de;DA
ipw;form2450562;2450562;Tjekliste onboarding ny udvikler;2450584;;customform;field;confirmcheckbox;;;;Deltaget i kursus;DA
ipw;form2450562;2450562;Tjekliste onboarding ny udvikler;2450585;;customform;field;date;;;;AnsÃ¦ttelsesstart;DA
ipw;form2450562;2450562;Tjekliste onboarding ny udvikler;2450588;;customform;field;texthistory;;;;Kommentarer;DA
ipw;form2450562;2450562;Tjekliste onboarding ny udvikler;2450592;;customform;field;confirmcheckbox;;;;FÃ¥et taget billede;DA
ipw;form1885642;1885642;ISMS Ã…rshjulslogning;2453725;;customform;field;url;;;;Link til dokumentation;DA
ipw;form1927875;1927875;Azure - UdlÃ¸b af client secret;2456081;2592044;customformelement;field;listselect;;;ipwtask;Opgave pÃ¥ udlÃ¸b;DA
ipw;form936826;936826;Opsigelse af lÃ¸sning;2456317;;customform;field;confirmcheckbox;;;;Note er oprettet pÃ¥ kunden at de har opsagt lÃ¸sningen;DA
ipw;form1438650;1438650;Salgsaktiviteter;2458253;;customform;block;;layout_fieldset;;;Udleveret Gimmick;DA
ipw;form1438650;1438650;Salgsaktiviteter;2458255;2458253;customformelement;field;text;;;;Beskrivelse;DA
ipw;form1438650;1438650;Salgsaktiviteter;2458260;2458253;customformelement;field;decimal;;;;Budget pr. stk.;DA
ipw;form1438650;1438650;Salgsaktiviteter;2458261;2458253;customformelement;field;imagethumbattach;;;;Upload billede af total Gimmick;DA
ipw;form1196047;1196047;SikkerhedshÃ¦ndelse;2463078;;customform;field;text;;;;Hvad er gjort her og nu?;DA
ipw;form1196047x;1196094;Potentiel lÃ¦k af persondata;2465152;;customform;field;text;;;;Hvad er gjort her og nu?;DA
ipw;form1885642;1885642;ISMS Ã…rshjulslogning;2479757;;customform;field;attachfile;;;;Filer / dokumentation;DA
ipw;form4129;1248442;Informationsaktiver;2480172;;customform;field;combo;;;;Vurdering af persondatabehandling;DA
ipw;form4129;1248442;Informationsaktiver;2480173;;customform;field;text;;;;Begrundelse;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2481470;2481473;customformelement;field;checkbox;;;;OverfÃ¸rsel af personoplysning udenfor EU/EÃ˜S;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2481473;;customform;block;;layout_fieldset;;;LeverandÃ¸rinformation;DA
ipw;form1191204;1191204;Sygemeldinger;2483719;;customform;field;checkbox;;;;Halv dag;DA
ipw;form1191204;1191204;Sygemeldinger;2483765;;customform;field;userrelation;;;;Medarbejder;DA
ipw;form1191204;1191204;Sygemeldinger;2483816;;customform;block;;layout_fieldset;;;UdgÃ¥et felter;DA
ipw;form2485976;2485976;2024-01-08 - JS Test;2485977;;customform;field;string;;;;Test;DA
ipw;form2485976;2485976;2024-01-08 - JS Test;2489172;;customform;special;;;layout_fixedimage;;Billede;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2491611;;customform;block;;layout_fieldset;;;Risikovurdering;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2491612;2491611;customformelement;field;integer;;;;Vurderingsinterval (Ã¥r);DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2491613;2491611;customformelement;field;date;;;;Risikovurderingsdato;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2491614;2491611;customformelement;field;date;;;;NÃ¦ste risikovurdering;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2491615;2491611;customformelement;field;relation;;;form2421554;Risikovurdering;DA
ipw;form936826;936826;Opsigelse af lÃ¸sning;2493401;;customform;field;confirmcheckbox;;;;Aftaler er genoprettet og installation er sikret til fortsat at vÃ¦re aktiv;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2491616;2491611;customformelement;field;text;;;;Kommentar;DA
ipw;form2253424;2253424;Findings;2493832;2440703;customformelement;field;text;;;;Hvad kan gÃ¸res fremadrettet for at forhindre eller forebygge;DA
ipw;form2485976;2485976;2024-01-08 - JS Test;2494599;;customform;field;relation;;;department;Tjek;DA
ipw;form2421694;2421694;Opgraderings erfaringer;2502651;;customform;field;relation_multiple;;;employee;Folk med indsigt;DA
ipw;form2485976;2485976;2024-01-08 - JS Test;2510932;;customform;field;combo_multiple;;;;F_COMBO_MUL felt;DA
ipw;form2485976;2485976;2024-01-08 - JS Test;2510933;;customform;field;relation_multiple;;;department;F_REL_MUL felt;DA
ipw;form2485976;2485976;2024-01-08 - JS Test;2515052;;customform;field;inline;;;form1963633;Indlejret;DA
ipw;form2515206;2515206;Dispensation;2515207;;customform;block;;layout_fieldset;;;Information;DA
ipw;form2515206;2515206;Dispensation;2515208;2515207;customformelement;field;text;;;;Beskrivelse af dispensation;DA
ipw;form2515206;2515206;Dispensation;2515209;2515207;customformelement;field;date;;;;Fra;DA
ipw;form2515206;2515206;Dispensation;2515210;2515207;customformelement;field;date;;;;Til;DA
ipw;form2515206;2515206;Dispensation;2515211;2515207;customformelement;field;userrelation_multiple;;;;Dispensation gives til;DA
ipw;form2515206;2515206;Dispensation;2515213;2515207;customformelement;field;confirmcheckbox;;;;Er dispensationen afsluttet?;DA
